YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023,ENE,21,2,116,1.54,228.03,12.43,43.33
2023,ENE,21,3,84,1.12,285.63,11.86,49.16
2023,ENE,21,4,76,0.97,165.78,10.74,52.47
2023,ENE,21,5,79,1.02,302.92,9.73,51.97
2023,ENE,21,6,85,0.97,186.43,8.81,58.26
2023,ENE,21,7,120,1.01,124.14,7.95,63.56
2023,ENE,21,8,102,0.97,155.56,7.63,63.81
2023,ENE,21,9,144,0.97,199.63,13.32,51.76
2023,ENE,21,10,150,1.04,245.06,17.44,42.01
2023,ENE,21,11,95,1.86,257.83,19.39,40.65
2023,ENE,21,12,53,2.32,254.97,21.28,39.19
2023,ENE,21,13,51,2.87,256.47,22.85,32.99
2023,ENE,21,14,47,3.58,279.52,24.05,27.96
2023,ENE,21,15,45,3.44,282.09,25.02,22.4
2023,ENE,21,16,28,3.65,269.16,25.94,14.91
2023,ENE,21,17,54,3.7,262.01,25.54,18.66
2023,ENE,21,18,51,3.75,263.06,24.23,19.48
2023,ENE,21,19,60,2.84,257.81,21.52,26.12
2023,ENE,21,20,99,1.37,234.33,18.94,32.29
2023,ENE,21,21,118,1.55,243.88,17.65,37.11
2023,ENE,21,22,89,2.32,254.98,16.55,40.75
2023,ENE,21,23,58,1.9,266.62,15.33,42.97
2023,ENE,22,0,52,1.9,265.15,14.51,47.25
2023,ENE,22,1,46,1.04,199.9,13.17,50.62
2023,ENE,22,2,77,1,280.45,12.31,51.56
2023,ENE,22,3,66,1.05,251.13,11.68,55.9
2023,ENE,22,4,62,1.04,239.06,10.75,59.32
2023,ENE,22,5,62,1.06,254.07,9.88,62.22
2023,ENE,22,6,61,0.97,268.79,9.66,64.12
2023,ENE,22,7,63,0.98,286.41,8.94,64.82
2023,ENE,22,8,91,1.12,126.8,8.33,68.88
2023,ENE,22,9,101,1.06,93.9,12.31,58.9
2023,ENE,22,10,101,1.06,172.9,17.86,48.2
2023,ENE,22,11,77,1.29,213.17,20.42,43.22
2023,ENE,22,12,61,1.95,254.73,21.38,39.97
2023,ENE,22,13,33,2.24,216.95,22.76,35.17
2023,ENE,22,14,41,2.25,225.92,23.59,32.11
2023,ENE,22,15,44,3.1,272.25,24.29,28.54
2023,ENE,22,16,38,3.73,278.13,24.61,24.54
2023,ENE,22,17,40,2.65,280.44,24.94,23.66
2023,ENE,22,18,38,3.46,271.34,23.97,20.98
2023,ENE,22,19,47,1.95,262.38,21.09,25.88
2023,ENE,22,20,86,1.4,234.15,18.65,28.72
2023,ENE,22,21,117,1.73,157.45,17.46,32.75
2023,ENE,22,22,117,1.22,202.85,15.95,38.26
2023,ENE,22,23,89,1.56,250.84,14.69,41.56
2023,ENE,23,0,76,1.34,154.27,13.79,47.06
2023,ENE,23,1,88,0.97,174.82,12.4,49.9
2023,ENE,23,2,87,0.98,173.6,12.01,49.98
2023,ENE,23,3,51,0.97,291.3,11.58,52.81
2023,ENE,23,4,54,1.02,130.67,10.42,58.91
2023,ENE,23,5,71,1.19,122.77,9.46,63.33
2023,ENE,23,6,64,1.04,133.94,8.14,67.18
2023,ENE,23,7,51,0.97,122.45,8.06,70.48
2023,ENE,23,8,66,1.58,105.02,8.01,74.63
2023,ENE,23,9,84,2.78,115.31,11.47,66.31
2023,ENE,23,10,92,3.79,92.67,14.14,61.62
2023,ENE,23,11,106,3.54,98.2,17.49,52.06
2023,ENE,23,12,67,3.55,137.93,20.77,41.3
2023,ENE,23,13,83,4.5,152.02,23.09,32.29
2023,ENE,23,14,67,3.29,222.18,24.67,28.62
2023,ENE,23,15,49,2.6,201.97,26.04,25.81
2023,ENE,23,16,56,2.57,212.69,26.67,23.36
2023,ENE,23,17,78,4.15,160.43,25.24,25.84
2023,ENE,23,18,109,4.4,163.14,24.07,27.59
2023,ENE,23,19,97,4.51,184.15,21.04,34.18
2023,ENE,23,20,103,3.2,187.91,18.86,39.98
2023,ENE,23,21,89,1.88,201.99,17.17,39.67
2023,ENE,23,22,70,1.56,230.49,15.49,44.23
2023,ENE,23,23,44,2.5,236.04,14.71,49.61
2023,ENE,24,0,31,2.05,222.06,13.82,51.21
2023,ENE,24,1,45,1,155.83,12.61,54.01
2023,ENE,24,2,52,1.16,225.16,11.55,56.65
2023,ENE,24,3,33,0.98,215.24,10.69,59.07
2023,ENE,24,4,41,1.04,194.44,9.34,60.42
2023,ENE,24,5,53,0.97,149.38,8.71,65.98
2023,ENE,24,6,66,0.97,71.53,7.68,69.52
2023,ENE,24,7,75,1,212.22,6.96,70.12
2023,ENE,24,8,135,0.99,149.39,7.32,70.73
2023,ENE,24,9,208,1.04,126.4,12.38,58.63
2023,ENE,24,10,185,1.23,220.93,17.86,44.94
2023,ENE,24,11,68,2.18,260.6,19.38,37.49
2023,ENE,24,12,31,2.46,246.71,20.74,32.82
2023,ENE,24,13,29,3.12,271.63,22.19,29.41
2023,ENE,24,14,36,3.75,268,23.5,24.81
2023,ENE,24,15,45,4.68,273.82,24.25,21.16
2023,ENE,24,16,56,4.93,263.33,24.64,18.16
2023,ENE,24,17,62,4.86,265.16,24.71,14.35
2023,ENE,24,18,65,4.48,263.11,23.69,12.46
2023,ENE,24,19,58,3.35,263.66,20.65,14.96
2023,ENE,24,20,60,3.17,261.51,18.14,21
2023,ENE,24,21,75,2.96,225.46,17.26,25.4
2023,ENE,24,22,57,2.66,210.66,15.99,30.03
2023,ENE,24,23,53,2.85,247.64,14.58,35.55
2023,ENE,25,0,38,1.74,183.13,12.81,40.54
2023,ENE,25,1,46,1.41,253.06,12.17,42.81
2023,ENE,25,2,46,1.05,149.2,11.05,44.87
2023,ENE,25,3,64,1.13,246.03,9.9,46.23
2023,ENE,25,4,80,1.1,149.02,8.54,52.15
2023,ENE,25,5,69,1.15,231.3,8.42,53.11
2023,ENE,25,6,58,1.19,100.84,7.49,58.46
2023,ENE,25,7,73,1.5,117.96,6.16,60.77
2023,ENE,25,8,108,1.57,111.11,6.16,62.52
2023,ENE,25,9,145,1.63,123.22,10.7,51.53
2023,ENE,25,10,105,1.77,120.46,15.31,40.64
2023,ENE,25,11,77,1.21,178.32,19.66,33.1
2023,ENE,25,12,53,1.83,245.61,21.49,29.79
2023,ENE,25,13,56,2.1,226.92,22.9,26.4
2023,ENE,25,14,38,2.06,239.59,23.99,21.25
2023,ENE,25,15,29,2.35,212.51,24.5,17
2023,ENE,25,16,30,2.65,254.78,24.93,13.78
2023,ENE,25,17,37,2.25,261.13,25.03,13.01
2023,ENE,25,18,51,2.56,295.54,23.9,12.92
2023,ENE,25,19,51,2.29,313.23,20.79,18.01
2023,ENE,25,20,75,1.6,318.12,18.28,23.57
2023,ENE,25,21,96,1.02,248.54,16.51,26.7
2023,ENE,25,22,172,1.91,169.71,14.76,29.39
2023,ENE,25,23,129,1.54,96.4,13.38,31.25
2023,ENE,26,0,108,2.86,95.59,12.82,32.86
2023,ENE,26,1,75,3.39,99.43,12.8,43.05
2023,ENE,26,2,69,3,88.36,11.87,48.62
2023,ENE,26,3,46,2.81,98.63,10.93,52.4
2023,ENE,26,4,38,3.14,94.99,10.19,55.12
2023,ENE,26,5,37,2.63,101.09,9.57,57.91
2023,ENE,26,6,42,2.96,107,8.89,60.68
2023,ENE,26,7,49,2.76,97.83,8.26,62.63
2023,ENE,26,8,68,2.7,86.91,8,63.69
2023,ENE,26,9,78,3.81,88.31,10.26,57.38
2023,ENE,26,10,76,4.3,95.08,12.83,50.34
2023,ENE,26,11,83,4.66,93.59,14.74,46.02
2023,ENE,26,12,71,4.25,88.47,17.31,40.3
2023,ENE,26,13,61,3.05,97.04,20.06,33.99
2023,ENE,26,14,48,2.23,258.61,22.93,28.11
2023,ENE,26,15,48,2.46,261.62,23.76,26.94
2023,ENE,26,16,54,2.32,259.79,24.52,25.86
2023,ENE,26,17,65,1.96,251.48,24.48,25.53
2023,ENE,26,18,61,1.66,266.95,23.17,27.54
2023,ENE,26,19,65,1.04,141.75,20.61,29.79
2023,ENE,26,20,88,1.61,116.95,19.31,35.02
2023,ENE,26,21,154,5.18,101.01,16.49,44.71
2023,ENE,26,22,147,5.42,95.57,14.18,51.53
2023,ENE,26,23,76,4.6,93.23,12.27,56.64
2023,ENE,27,0,47,4.4,88.11,10.83,61.44
2023,ENE,27,1,31,3.95,94.75,9.79,64.78
2023,ENE,27,2,26,4.02,108.05,8.8,68.71
2023,ENE,27,3,28,4.3,104.89,7.94,72.42
2023,ENE,27,4,24,3.94,100.82,7.25,74.94
2023,ENE,27,5,27,3.41,97.45,6.66,77.53
2023,ENE,27,6,22,3.3,94.42,6.23,80.48
2023,ENE,27,7,31,3.07,88.18,5.52,82.27
2023,ENE,27,8,54,2.83,85.5,5.56,83.27
2023,ENE,27,9,45,3.48,93.51,8.32,75.88
2023,ENE,27,10,50,4.66,88.52,11.1,65.38
2023,ENE,27,11,57,4.32,104.53,13.57,56.81
2023,ENE,27,12,58,3.74,95.61,16.23,48.87
2023,ENE,27,13,48,2.6,134.23,19.42,41.17
2023,ENE,27,14,63,2.04,184.8,22.37,33.77
2023,ENE,27,15,53,2.1,174.6,23.28,31.58
2023,ENE,27,16,54,2.15,252.94,24.1,29.36
2023,ENE,27,17,60,2.33,235.82,24,28.93
2023,ENE,27,18,73,3.05,282.09,22.62,31.29
2023,ENE,27,19,75,2.46,309.65,20.17,36.44
2023,ENE,27,20,89,1.29,139.54,18.29,39.25
2023,ENE,27,21,139,2.33,163.07,17.32,42.86
2023,ENE,27,22,76,2.71,246.93,16.78,36.21
2023,ENE,27,23,50,1.75,263.4,15.34,34.86
2023,ENE,28,0,41,1.02,199.64,13.79,38.49
2023,ENE,28,1,57,0.97,120.68,12.65,45.34
2023,ENE,28,2,81,1.27,109.36,11.22,49.94
2023,ENE,28,3,65,1.36,136.91,10.08,55.75
2023,ENE,28,4,61,2.47,121.58,9.66,60.79
2023,ENE,28,5,46,2.88,99.56,9.06,65.57
2023,ENE,28,6,50,2.81,95.25,7.91,69.03
2023,ENE,28,7,43,1.99,109.69,6.95,73.68
2023,ENE,28,8,112,2.66,99.19,6.83,75.63
2023,ENE,28,9,104,3.15,99.49,9.85,67.57
2023,ENE,28,10,76,3.16,107.83,13.58,57.02
2023,ENE,28,11,71,2.5,111.56,17.16,46.96
2023,ENE,28,12,59,1.68,236.35,21.25,36.75
2023,ENE,28,13,37,1.98,231.39,23.19,29.23
2023,ENE,28,14,44,2.32,211.69,22.95,27.83
2023,ENE,28,15,28,2.79,269.31,23.85,24.32
2023,ENE,28,16,36,3.48,250.19,24.81,21.27
2023,ENE,28,17,36,3.96,276.82,23.77,20.57
2023,ENE,28,18,38,4.3,293.83,22.75,22.12
2023,ENE,28,19,43,2.94,288.92,20.71,22.93
2023,ENE,28,20,53,2.15,274.01,18.78,27.48
2023,ENE,28,21,68,1.75,264.33,18.21,30.08
2023,ENE,28,22,97,1.72,260.84,16.5,33.53
2023,ENE,28,23,95,1.51,277.91,15.49,35.95
2023,ENE,29,0,85,1,263.9,14.58,36.55
2023,ENE,29,1,84,0.97,223.15,13.03,37.77
2023,ENE,29,2,92,0.97,229.51,12.81,39.27
2023,ENE,29,3,71,0.97,227.96,12.12,40.75
2023,ENE,29,4,62,1.05,276.89,11.8,45.46
2023,ENE,29,5,44,0.97,246.25,10.86,47.84
2023,ENE,29,6,53,1.07,104.46,10.31,54.81
2023,ENE,29,7,74,1.23,92.09,9.16,56.74
2023,ENE,29,8,77,1.4,125.13,9.02,57.75
2023,ENE,29,9,71,2,117.94,12.4,49.25
2023,ENE,29,10,79,1.84,132.8,17.55,37.79
2023,ENE,29,11,66,2.13,136.86,20.13,33.85
2023,ENE,29,12,40,1.93,157.72,23.1,29.39
2023,ENE,29,13,32,1.55,187.41,25.36,25.13
2023,ENE,29,14,32,1.76,211.19,26.53,22.27
2023,ENE,29,15,30,2.5,224.22,26.65,20.1
2023,ENE,29,16,28,2.69,222.34,26.87,19.25
2023,ENE,29,17,26,2.24,197.71,27.07,19.27
2023,ENE,29,18,34,2.49,276.43,26.04,19.75
2023,ENE,29,19,31,1.85,277.26,23.07,22.93
2023,ENE,29,20,65,0.99,280.11,20.53,26.07
2023,ENE,29,21,160,1.09,271.01,18.99,28.89
2023,ENE,29,22,215,0.96,142.3,17.17,34.25
2023,ENE,29,23,276,1.03,213.28,15.96,34.84
2023,ENE,30,0,175,0.97,275.57,15.25,36.88
2023,ENE,30,1,114,0.97,196.4,13.92,41.44
2023,ENE,30,2,141,1.47,156.97,12.47,45.42
2023,ENE,30,3,88,1.17,158.25,10.98,48.96
2023,ENE,30,4,72,0.97,117.75,11,48.42
2023,ENE,30,5,89,1.01,272.89,10.47,50.12
2023,ENE,30,6,78,1.02,194.96,9.64,52.8
2023,ENE,30,7,78,1.34,104.92,8.43,59.93
2023,ENE,30,8,85,1.22,142.13,8.45,59.33
2023,ENE,30,9,84,1.6,141.22,13.28,49.51
2023,ENE,30,10,104,1.21,140.91,17.99,38.09
2023,ENE,30,11,110,1.27,230.59,21.67,31.78
2023,ENE,30,12,79,2.2,278.7,23.35,27.85
2023,ENE,30,13,49,2.24,258.03,25.16,25.75
2023,ENE,30,14,31,2.38,246.74,26.49,22.3
2023,ENE,30,15,29,2.17,227.38,27.31,20.11
2023,ENE,30,16,39,1.9,204.82,28.08,18.49
2023,ENE,30,17,42,2.07,252,27.82,18.99
2023,ENE,30,18,44,2.14,281.88,26.8,19.31
2023,ENE,30,19,59,1.79,311.63,23.92,21.67
2023,ENE,30,20,102,0.96,293.72,20.69,24.32
2023,ENE,30,21,222,0.99,217.32,19.22,29.05
2023,ENE,30,22,310,1.6,227.06,18.1,32.71
2023,ENE,30,23,145,2.18,134.52,17.13,33.71
2023,ENE,31,0,127,1.14,146.14,15.77,36.79
2023,ENE,31,1,134,1.2,111.5,15.06,41.74
2023,ENE,31,2,104,2.03,128.95,13.96,45.41
2023,ENE,31,3,78,2.1,124.17,13.59,48.13
2023,ENE,31,4,50,1.39,98.73,12.72,52.07
2023,ENE,31,5,64,1.72,97.7,11.99,56.84
2023,ENE,31,6,70,1.88,89.5,11.17,61.27
2023,ENE,31,7,64,1.52,102.83,10.75,65.26
2023,ENE,31,8,76,1.77,106.3,10.49,66.57
2023,ENE,31,9,91,2.81,98.58,13.15,61.9
2023,ENE,31,10,95,2.97,89.26,16.42,53.52
2023,ENE,31,11,72,3.33,98.54,19.24,44.87
2023,ENE,31,12,64,2.18,116.39,22.25,37.68
2023,ENE,31,13,61,1.88,211.83,25.3,29.67
2023,ENE,31,14,53,2.06,246.98,26.52,25.96
2023,ENE,31,15,49,1.87,228.17,27.32,24.79
2023,ENE,31,16,51,1.87,210.83,28.18,22.59
2023,ENE,31,17,52,2.03,143.93,28.01,21.9
2023,ENE,31,18,53,1.57,117,26.76,22.42
2023,ENE,31,19,55,0.95,147.32,23.52,25.33
2023,ENE,31,20,114,2,156.41,21.61,30.41
2023,ENE,31,21,118,2.83,209.24,20.76,35.38
2023,ENE,31,22,97,2.22,237.15,19.31,44.4
2023,ENE,31,23,82,1.32,186.82,17.59,48.18
2023,FEB,1,0,63,1.02,282.04,16.86,51.21
2023,FEB,1,1,63,1.22,169.9,16.3,53.46
2023,FEB,1,2,97,1.94,118.01,14.88,56.78
2023,FEB,1,3,62,2.27,123.8,13.6,62.37
2023,FEB,1,4,53,2.77,110.02,12.73,68.76
2023,FEB,1,5,45,2.88,114.93,11.85,73.14
2023,FEB,1,6,40,2.69,102.57,11.12,76.29
2023,FEB,1,7,50,2.44,86.7,10.39,79.28
2023,FEB,1,8,74,2.2,96.77,10.41,82.55
2023,FEB,1,9,82,3.35,95.96,12.88,75.61
2023,FEB,1,10,76,3.98,100.59,16.1,64.11
2023,FEB,1,11,58,3.53,99.91,18.64,54.84
2023,FEB,1,12,72,2.97,128.63,21.04,46.39
2023,FEB,1,13,53,2.31,129.38,23.36,38.55
2023,FEB,1,14,36,2.44,168.82,24.74,32.65
2023,FEB,1,15,44,2.81,187.46,24.81,30.78
2023,FEB,1,16,45,2.34,232.87,25.94,28.63
2023,FEB,1,17,45,2.94,276.71,25.99,27.6
2023,FEB,1,18,60,1.77,269.62,24.76,28.98
2023,FEB,1,19,62,1.3,270.53,22.14,32.55
2023,FEB,1,20,97,2.49,209.22,20.63,37.1
2023,FEB,1,21,74,3.63,169.31,19.17,40.43
2023,FEB,1,22,68,2.49,213.38,18.64,43.38
2023,FEB,1,23,72,1.67,207.11,17.26,48.93
2023,FEB,2,0,62,1.24,214.78,15.76,52.39
2023,FEB,2,1,44,2.05,276.03,15.26,53.22
2023,FEB,2,2,36,1.18,250.88,14.3,54.55
2023,FEB,2,3,36,1.25,285.53,13.36,56.9
2023,FEB,2,4,47,1.12,261.87,12.26,60.88
2023,FEB,2,5,45,1.96,247.52,11.79,63.39
2023,FEB,2,6,44,1.14,212.7,10.74,64.11
2023,FEB,2,7,72,0.97,88.36,9.92,68.16
2023,FEB,2,8,113,0.97,139.86,9.68,71.3
2023,FEB,2,9,141,0.98,159.26,14.6,58.58
2023,FEB,2,10,115,2.17,290.53,18.16,50.45
2023,FEB,2,11,62,2.15,264.41,19.93,44.75
2023,FEB,2,12,53,2.06,215.73,22,38.33
2023,FEB,2,13,40,2.23,234.42,23.71,32.51
2023,FEB,2,14,25,3.32,262.16,24.74,22.58
2023,FEB,2,15,33,3.53,268.72,25.54,19.46
2023,FEB,2,16,48,3.45,270.72,26.1,17.69
2023,FEB,2,17,37,3.51,279.06,25.92,17.31
2023,FEB,2,18,36,3.52,278.38,24.86,18.28
2023,FEB,2,19,38,2.15,282.16,22.7,19.74
2023,FEB,2,20,78,0.96,298.04,19.24,20.97
2023,FEB,2,21,185,0.99,208.68,17.5,24.12
2023,FEB,2,22,246,1.18,252.48,16.69,31.22
2023,FEB,2,23,162,1.08,280.21,15.35,31.53
2023,FEB,3,0,91,1.02,215.21,14.54,34.79
2023,FEB,3,1,110,2.72,103.57,12.45,41.99
2023,FEB,3,2,95,3.1,101.31,13.32,49.49
2023,FEB,3,3,63,4.02,61.38,13.47,55.44
2023,FEB,3,4,82,5.12,50.11,11.72,67.06
2023,FEB,3,5,57,3.97,63.29,10.7,68.26
2023,FEB,3,6,36,4.91,71.21,10.71,67.24
2023,FEB,3,7,43,6.1,64.66,10.59,66.51
2023,FEB,3,8,41,5.59,60.95,10.54,66
2023,FEB,3,9,36,5.32,62.31,12.14,60.27
2023,FEB,3,10,56,6.48,67.63,13.37,54.73
2023,FEB,3,11,111,6.87,63.63,14.06,51.83
2023,FEB,3,12,110,6.91,70.68,15.61,46.73
2023,FEB,3,13,248,6.64,88.62,17.22,41.66
2023,FEB,3,14,180,6.67,91.71,17.8,39.37
2023,FEB,3,15,142,6.44,93.22,18.49,37.02
2023,FEB,3,16,122,6.09,88.88,19.22,33.88
2023,FEB,3,17,103,5.85,83.67,19.66,31.72
2023,FEB,3,18,99,5.44,83.17,19.2,31.26
2023,FEB,3,19,83,5.75,73.83,17,34.32
2023,FEB,3,20,94,6.02,50,13.91,34.34
2023,FEB,3,21,64,5.69,55.87,12.41,37.97
2023,FEB,3,22,38,5.46,62.13,11.13,40.75
2023,FEB,3,23,31,5.25,70.2,9.98,43.7
2023,FEB,4,0,26,4.41,84.29,8.42,46.34
2023,FEB,4,1,18,4.22,81.56,7.58,49.32
2023,FEB,4,2,12,4.14,85.56,6.92,50.17
2023,FEB,4,3,16,3.9,83.04,6.04,52.26
2023,FEB,4,4,11,3.33,94.71,5.6,52.28
2023,FEB,4,5,16,2.93,99.22,4.89,53.57
2023,FEB,4,6,14,3.32,104.46,4.22,53.85
2023,FEB,4,7,16,3.33,106.61,3.79,53.33
2023,FEB,4,8,35,3.77,109.33,3.79,53.85
2023,FEB,4,9,58,3.61,109.66,6.44,46.87
2023,FEB,4,10,53,3.98,79.83,9.6,37.22
2023,FEB,4,11,51,4.35,102.08,12.55,30.85
2023,FEB,4,12,40,3.91,103.76,15.17,30.53
2023,FEB,4,13,42,2.74,119.77,18.25,29.85
2023,FEB,4,14,45,2.37,173.97,20.74,27.28
2023,FEB,4,15,56,1.81,215.81,22.9,23.48
2023,FEB,4,16,56,1.79,240.69,24.4,20.09
2023,FEB,4,17,44,2.35,255.24,24.5,18.62
2023,FEB,4,18,45,2.54,269.22,23.35,19.68
2023,FEB,4,19,54,1.87,277.16,20.79,22.51
2023,FEB,4,20,99,1.01,275.72,17.65,25.25
2023,FEB,4,21,214,1.01,219.87,15.91,28.59
2023,FEB,4,22,306,1.27,131.04,14.57,33.27
2023,FEB,4,23,165,1.2,133.69,13.65,34.51
2023,FEB,5,0,109,1.94,117.27,12.59,36.51
2023,FEB,5,1,72,1.97,121.54,11.7,36.22
2023,FEB,5,2,64,2.08,77.32,10.58,38.28
2023,FEB,5,3,60,2.53,79.26,9.33,39.79
2023,FEB,5,4,66,1.95,111.76,8.75,42.58
2023,FEB,5,5,65,2.35,109.43,7.72,47.61
2023,FEB,5,6,64,2.49,120.2,6.84,49.82
2023,FEB,5,7,58,2.12,117.45,6.3,52.46
2023,FEB,5,8,59,3.2,113.33,6.88,51.22
2023,FEB,5,9,65,2.72,106.5,11.03,40.47
2023,FEB,5,10,67,3.36,101.02,14.38,33.43
2023,FEB,5,11,54,3.73,101.49,18.01,28.01
2023,FEB,5,12,42,3.54,108.73,21.24,22.48
2023,FEB,5,13,33,3.92,116.81,23.66,19.25
2023,FEB,5,14,37,3.72,98.41,25.06,17.46
2023,FEB,5,15,41,3.68,97.4,26.2,14.74
2023,FEB,5,16,45,3.88,81.56,27.11,12.85
2023,FEB,5,17,41,3.5,86.08,26.69,13.02
2023,FEB,5,18,40,3.3,79.49,26.05,13.44
2023,FEB,5,19,45,4.1,71.4,23.08,13.97
2023,FEB,5,20,69,4.47,49.44,20.54,15.68
2023,FEB,5,21,53,5.17,47.21,18.82,18.49
2023,FEB,5,22,44,3.99,59.53,17.23,22.44
2023,FEB,5,23,39,4.02,102.53,14.85,27.73
2023,FEB,6,0,37,4.26,92.91,13.75,29.93
2023,FEB,6,1,27,3.29,87.41,12.57,31.83
2023,FEB,6,2,27,3.08,93.44,11.07,35.57
2023,FEB,6,3,25,2.83,90.63,9.85,38.25
2023,FEB,6,4,29,2.16,107.86,8.4,44.15
2023,FEB,6,5,39,1.71,125.45,7.53,47.54
2023,FEB,6,6,44,2.3,82.99,6.82,51.6
2023,FEB,6,7,49,2.65,97.42,6.11,53.94
2023,FEB,6,8,65,1.5,97.72,6.5,54.54
2023,FEB,6,9,76,2.93,95.4,10.7,43.43
2023,FEB,6,10,58,2.56,98.06,14.07,34.54
2023,FEB,6,11,64,2.73,112.41,17.69,26.79
2023,FEB,6,12,38,1.83,125.91,21,20.35
2023,FEB,6,13,44,1.95,203.63,23.43,15.26
2023,FEB,6,14,40,1.73,161.68,25.17,11.85
2023,FEB,6,15,30,2.13,195.78,26.28,10.38
2023,FEB,6,16,35,2.25,221.21,26.69,10.04
2023,FEB,6,17,32,2.18,261.46,26.5,9.95
2023,FEB,6,18,35,1.7,227.6,25.8,10.12
2023,FEB,6,19,76,1.23,227.7,22.13,10.73
2023,FEB,6,20,173,0.95,176.78,18.35,10.48
2023,FEB,6,21,343,0.99,143.11,16.51,13.02
2023,FEB,6,22,304,0.97,275.58,14.93,14.2
2023,FEB,6,23,219,0.98,225.4,13.42,21.54
2023,FEB,7,0,227,1.41,136.28,12.33,27.43
2023,FEB,7,1,173,1.33,133.74,11.62,28.74
2023,FEB,7,2,140,1.55,165.76,11.24,28.35
2023,FEB,7,3,104,1.14,116.02,11.48,27.14
2023,FEB,7,4,114,1.33,113.66,10.32,29.59
2023,FEB,7,5,84,1.22,97.85,9.06,32.65
2023,FEB,7,6,70,1.36,128.26,7.99,36.17
2023,FEB,7,7,74,2.15,127.56,7.99,34.96
2023,FEB,7,8,86,2.14,124.58,8.24,34.92
2023,FEB,7,9,99,2.31,117.27,11.71,31.53
2023,FEB,7,10,91,2.62,107.82,15.33,28.89
2023,FEB,7,11,95,1.48,146.97,19.95,28.58
2023,FEB,7,12,87,1.68,270.8,23.16,28.19
2023,FEB,7,13,84,2.32,251.95,25.04,25.84
2023,FEB,7,14,48,3.2,256,25.81,23.9
2023,FEB,7,15,52,3.49,277.04,26.1,21.95
2023,FEB,7,16,57,2.98,278.32,26.35,21.51
2023,FEB,7,17,54,2.8,272.7,26.63,20.16
2023,FEB,7,18,55,2.45,258.59,25.77,19.9
2023,FEB,7,19,74,1.48,299.96,23.12,20.47
2023,FEB,7,20,114,0.96,326.77,19.93,21.22
2023,FEB,7,21,237,1.14,234.3,18.28,25.85
2023,FEB,7,22,233,1.24,196.26,17.32,29.18
2023,FEB,7,23,121,2.1,248.3,16.88,36.79
2023,FEB,8,0,83,1.39,230.78,15.86,41.74
2023,FEB,8,1,75,0.97,194.37,14.34,42.83
2023,FEB,8,2,90,1.02,232.92,13.72,46.02
2023,FEB,8,3,71,1.7,256.64,13.27,55.75
2023,FEB,8,4,50,1.59,235.03,12.41,59.77
2023,FEB,8,5,49,1.76,264.68,11.9,59.21
2023,FEB,8,6,48,1.27,289.01,11.29,59.68
2023,FEB,8,7,67,1.01,200.47,11.07,60.8
2023,FEB,8,8,116,1.03,99.81,10.63,62.83
2023,FEB,8,9,179,1.14,98.21,13.86,56.34
2023,FEB,8,10,153,1.39,160.82,18.47,44.2
2023,FEB,8,11,89,1.72,208.26,21.29,37.2
2023,FEB,8,12,60,2.13,235.97,23.32,33.5
2023,FEB,8,13,44,2.83,265.85,24.31,31.09
2023,FEB,8,14,41,2.48,245.96,24.78,29.11
2023,FEB,8,15,36,2.06,205.89,24.83,27.85
2023,FEB,8,16,44,1.4,166.22,23.91,28.89
2023,FEB,8,17,39,2.51,143.1,25.58,26.26
2023,FEB,8,18,58,2.09,280.73,24.74,25.6
2023,FEB,8,19,68,1.64,277.97,21.95,29.53
2023,FEB,8,20,123,0.95,168.37,19.82,30.57
2023,FEB,8,21,262,2.71,188.39,19.15,37.53
2023,FEB,8,22,110,3.72,177.11,18.62,45.58
2023,FEB,8,23,49,2.55,221.44,18.5,42.41
2023,FEB,9,0,52,2.07,258.38,16.99,42.89
2023,FEB,9,1,51,2.88,128.85,16.23,47.74
2023,FEB,9,2,63,4.43,95.79,15.65,61.21
2023,FEB,9,3,50,2.98,84.41,14.92,63.48
2023,FEB,9,4,44,2.43,80.79,14.2,65.86
2023,FEB,9,5,37,2.56,111.34,13.46,68.38
2023,FEB,9,6,40,1.44,125.35,12.62,71.53
2023,FEB,9,7,51,0.97,136.06,12.01,72.76
2023,FEB,9,8,63,2.22,103.04,11.61,76.21
2023,FEB,9,9,90,3.05,97.2,13.91,68.75
2023,FEB,9,10,82,2.71,99.26,17.28,57.22
2023,FEB,9,11,69,3.16,107.97,19.41,49.84
2023,FEB,9,12,64,1.99,166.35,21.98,42.56
2023,FEB,9,13,63,2.45,250.53,24.16,34.61
2023,FEB,9,14,44,2.34,239.9,24.96,29.33
2023,FEB,9,15,42,2.59,242.16,24.96,28.04
2023,FEB,9,16,50,2.36,206.79,24.11,28.73
2023,FEB,9,17,53,1.87,169.67,23.3,30.04
2023,FEB,9,18,52,1.84,226.06,22.78,30.14
2023,FEB,9,19,64,1.27,178.24,21.03,31.67
2023,FEB,9,20,110,1.06,230.37,20.03,32.83
2023,FEB,9,21,247,1.52,208.42,19.26,36.15
2023,FEB,9,22,124,2.95,241.09,19.26,33.34
2023,FEB,9,23,64,2.31,254.6,17.27,36.55
2023,FEB,10,0,49,1.37,232.14,15.51,39.95
2023,FEB,10,1,51,1.56,266.93,14.49,43
2023,FEB,10,2,47,1.1,201.71,13.79,45.5
2023,FEB,10,3,59,1.18,153.79,12.75,48.84
